review,idx,Location_true,Noisy_true,Scenic Spot_true,Transportation_true,Room Size_true,Smell_true,Recreation Facilities_true,Amenities_true,Bathroom_true,In-room Facilities_true,Renovation_true,View_true,Cleanliness_true
great six week stay liz place extend stay six week work home liz place perfect home base spaciou place lot light fast internet extrem comfi bed hot shower view cannot beaten bruno molli sweetest companion tend bark peopl pass street even work home big deal miss neighborhood great walk distanc taco health food store groceri store walgreen coffe spot restaur bar great diner echo park lake etc liz great host see much day day extrem commun respons easi go love stay,771184,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0
thank kaitlin host us great experi home realli made us fill like home thank,456403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
place exactli want great locat spend much time spent trip travel around clean roomi kitchen cook thing mention bed small us still comphi great sleep thank brenda,499107,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
exactli describ everyth work perfectli cozi neighbourhood,149673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
would stay tim place super cheap realli close downtown la bed comfi room clean thing bit annoy time share bathroom airbnb user get wait time shower unlucki,713517,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0
great experi ofelia accommod check breez,188673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
first time la us women stay week place person smaller expect like space realli recommend place peopl rather guess consid spaciou place locat right citi keep mind differ opinion con loud upstair neighbor liter alway stomp around back forth dog next door growl startl behind door lol pull bed upon arriv crumb sun flower seed blanket duvet cover place could realli use microwav need anoth mirror full mirror small bathroom wall loud lot nois road bedroom wake night light sleeper broom clean product dish soap clean freak us toilet paper imagin found lamp clock bathroom space put everyth toilet window could use sealer around window sill pretti grungi space put product photo show definit differ dog constantli run around hallway night landlin phone would nice want call local duvet mind share whoever great bring tough luck lol thank review liter brought haha pro quick book accept close distanc mani thing restaur transit tourist attract residenti area get feel life central la pull bed comfort inflat sheet pull bed uber ride avail within minut ac nice get cold turn easi check towel given wifi plan stay sleep day place stay peopl get littl tight contact henri host smooth could delay respons day reach sooner thank henri us first time california,150931,1.0,5.0,1.0,0.0,4.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,3.0
yohan loft dtla fantast clean comfort central locat includ secur garag park realli appreci detail commun instruct make check breez would definit stay,534088,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
moment step place sarah mike made feel extrem welcom two kindest peopl pleasur meet day toilet work quit right fix almost minut conveni washer dryer nice especi sinc stay extend amount time alway felt safe even middl night could walk street never troubl find park place also clean bed one comfi bed ever slept would stay mani time hope abl futur best airbnb stay yet,647529,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
realli nice apart new clean two king size bed convert sofa three realli comfort wifi work realli well wash machin sheet towel clean everyth smell realli nice area realli quiet good sleep good nightlif min away metro stop take hollywood santa monica almost everywher experi la incred apart perfect us,591576,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0
exactli look like love privat balconi bathroom alway tidi clean wonder neighborhood pretti close everyth first time use airbnb satisfactori,814666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
richi real nice guy great spot koreatown ton stuff wilshir super close dtla la live richi commun question alway super prompt would stay,696281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
salli help leav detail descript exact locat penthous told go secur gate front unit arriv inform us told us busi salli would contact call salli answer immedi explain condo readi yet would need get key unit maid met maid back gate got us key bedroom upstair clean allow us go finish downstair sort enjoy stay twin bed comfort rest place fine cabl tv espn disappoint,145545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
gu easi contact jame show right away show us around troubl let us stay bit later locat great issu standard coffe maker would great read lamp bedroom end tabl read lamp would welcom well chair put cloth one us woke next morn amaz insect bite still impress day window open arriv strong chemic smell closet smell like pot,37559,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
second time stay sam three month enjoy time immens flat clean well appoint exactli appear pictur deal sam cowork pleasur complet recommend sam apart unit,122349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ivan home beauti well maintain place convien locat street park easi find,531122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apart clean neat cozi good locat back la definit stay perfect answer question,321395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mani peopl,736481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great experi jame place comfort clean environ also homey felt welcom jame housem grate nice kitchen cook live respect friendli peopl definit recommend,672437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
bilg met us outsid apart build key show us design park spot also wifi info written us place clean organ bilg avail text phone call help minor detail,321399,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
shirley peter nice host room clean comfort also two ador cat charli stanley recommend stay u la,572393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
love stay ashley apart fast commun help question locat perfect conveni definit would recommend place everyon,377101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great place great view locat awesom,855218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
amaz experi everi littl detail thought make stay fun smooth easi diana super host,775488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bright light euro flavor apart quiet neighborhood could ask anyth well exampl fulli equip kitchen w ga rang privat gate street park super ac hot la day within short walk hancock park villag vibe coffe shop quaint store want bigger light head sunset hollywood blvd part show host reachabl quick text e mail respond record time request realli thing miss anoth day linger explor soak scene,543585,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
great locat near charm larchmont blvd hollywood melros kiki wonder host accomod check time vari littl space pictur nice like hotel room super comfort bed sit area desk one larg room kitchenett larg patio real star seat dine tabl wonder landscap bathroom night littl small two workabl lot space although walk closet mirror use got get readi,353922,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
maddalena place cozi peac escap though one night arriv even grate comfort place sleep spend hour morn wish abl spend time grazi maddalena,69751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alvin welcom help anytim need studio describ cozi comfi everyth requir pleasant neigborhood,364119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hous great accommod guest neighborhood safe locat middl everyth melros farmer market grove etc friend ask thumb airbnb,656463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
justin friendli fantast host stay place describ view lo angel amaz trip center around attend dodger game locat prefect doger stadium short walk vin sculli ave justin help recommend restaur place visit area apart tidi clean spaciou thank justin,796546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
unfortun friend met stina answer question made sure bed clean peopl stay night trust us stay apart meant lot need sleep nice sit window listen la rain thank stay hope brendan fine,874737,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
host welcom ring doorbel code chang day arriv later nighttim notic light front door ask light host sure turn mayb bulb burn hope bathroom found would need share other know mani situat seem like hostel access kitchen even notic laundri room downstair,15062,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
favourit air bnb experi date ben maura welcom help breakfast great locat realli handi room realli spaciou c privat bathroom ben maura great give advic go see time la would definit stay,641326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
realli love stay place first time use air bnb impress spaciou clean look exactli pictur bed comfi realli cosi feel provid number towel even robe slipper perfect locat great us manag everyth want walk distanc nice cafe shop supermarket taxi ride away main area hollywood santa monica neighbourhood felt relax welcom met billi arriv show us everyth friendli expect toilet roll provid throughout stay mention anoth review read arriv arriv due howev roll day buy problem inconveni howev kindli left water bottl arriv throughout stay great la hot us brit overal experi realli good would highli recommend place,82122,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0
husband great experi hepner home second stay famili warm kind ever host gave us great advic differ site see made us feel welcom home,388191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alyssa went beyond meet expect use airbnb total five time far best experi room quiet clean abl shop trader joe two minut road cook home rather spend alot money eat mile away beach alyssa super sweet welcom us arriv introduc us two sweet pup maggi leo gave us refriger cabinet space put food away gracious let load laundri made return home easier hope return santa monica soon stay alyssa,58221,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
apart old said descript carpet old untidi curtain torn cold air came furnitur torn old,110069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wonder place first air b b place fabul exactli describ small touch like fresh flower made feel welcom top wonder host beauti chandeli tree definit stay,295014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great host alway jose alway suppli excel airbnb experi,243289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
posit list accur nice place stay thing keep mind book howev host flexibl way pm check time meet staff member starbuck go apart also check host sure remind fine deposit late stay night best list book staff member make clear allow sublet space airbnb like made feel like could kick place someon recogn guest stay overal place nice pictur accur howev much accommod host airbnb especi price list,244386,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great experi place pretti clean close attract,591572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
place great larg apart lot room full amen thank help lot,35920,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
honestli disappoint stay start messag coupl day go arriv seen checkin time pm although flight land till hope meet heard noth right land get text say pleas call land worri call tell place readi tell want meet hotel near u thought rent meet polit apologet tell us someon trash place readi horribl short notic poor custom servic go hotel say book room reimburs tri hotel bed guest need separ say look around find room let know sudden vanish make sure found place someth els line us poor custom servic spent next hour go hotel hotel see could accommod us around pm final found someth ruin plan even well plan morn want watch nfl game make breakfast friend know live area next morn call say want come unit check hotel made us pay pocket said would refund yet see airbnb refund anyth call say meet housekeep arriv call say come stair give us key say finish afternoon yet go insid unit say ok thank key back later go shop eat come back unit pm find garbag bad full garbag front door well door prop open anyon could come chose inform owner unit text sorri make hahaha enter u ok condit would say clean ok look around find dirti towel cabinet plan stay night got one clean towel find washer dryer work overal unit nice cool locat great unit,8464,1.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0
boyfriend excel time fatemeh made us feel welcom straight away felt right home hous absolut beauti room extrem spaciou place super clean backyard great place relax got along realli well fatemeh like mother away home make sure alway ok locat secur place quit central get around everywher uber buse also close would definit recommend stay hope back futur thank fatemeh,790492,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
simpl clean place park sam william easi go good commun,849379,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rose respond quickli last minut request much appreci space cozi fireplac larg spa bath awesom central locat east side easi walk great restaur littl bit nois street noth get citi environ would stay recommend other,197678,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
got meet host sarah visit provid everyth need well bought use breakfast groceri arriv whatev els need commun phone husband around assist outsid patio nice enjoy morn breakfast sarah provid us pack n play infant set couch daughter sleep arriv arriv quit late night nice everyth setup kid rest,546015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nice place hous comfort delic also help,408043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
highli recommend rustic best way possibl natur light fill hous inspir taylor great host,182067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
great locat easi park nearbi region room clean comfort good sleep jason nice help question would recommend stay jason apart want visit la,271067,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
let start place amaz everyth realli close henri host realli welcom hous realli spaciou amaz interior though outsid sofa cum bed springi overlook,525809,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
eugen great place solo thought includ locat clean well run imagin someth better price,481145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
everyth perfectbecaus locat public transport easi access ride share privat room balconi easi access rest room,368250,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
great locat excel price,589262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adreana great host friendli help home great place stay,357892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stay paul kate place wonder love larg hous everyth could possibl need def recommend famili,948098,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lisha amiabl host greet us got gave us quick tour room spaciou bed super comfort place great artsi feel boyfriend nervou park street lisha allow us park behind unit graciou stay one night would happi stay,951497,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great time great locat everyth need near,809020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
use airbnb quit bit last coupl year lisa glassel park guest hous favorit stay yet husband travel nashvil take vacat songwrit retreat lisa place uniqu perfect us lisa went way make stay special beer snack set us blanket us sit outsid suggest use fire pit etc park easi conveni kitchen equip made home made flat bread pizza toaster oven bed comfort neighborhood quiet hook hbo go netflix tv stream perfectli bluetooth speaker use quit often play music get readi day would love stay boat hous next time l move lisa famili would us,86771,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
